label,text,source
promo,এক্সক্লুসিভ অফার! আইফোনে ২০০০০ টাকা ক্যাশব্যাক। EMI তে কিনুন।,Bengali
normal,আশা করি তোমার সমস্ত ইচ্ছা পূরণ হোক!,Bengali
smish,জনতা ব্যাংক থেকে জরুরি বার্তা। বিস্তারিত জানতে এখানে ক্লিক করুন: https://t.me/JanataUrgentBot,Bengali
smish,আপনার ইমেল অ্যাকাউন্টে সমস্যা হয়েছে। সুরক্ষার জন্য এখানে ক্লিক করুন: [emailsecure.org/FixBD],Bengali
normal,আজ দুপুরে বাজারে গেলাম। সবজির দাম অনেক বেড়ে গেছে।,Bengali
smish,"ভালোভাবে চেষ্টা করলে মাসে ৩০-৬০ হাজার টাকা ইনকাম করতে পারবেন ...!🥰কাজ করতে না চাইলে ও একবার আমাদের online class টা করুন, আসা করি ভালো লাগবে।
শুধু telegram id লাগবে।",Bengali
promo,"Banglalink গ্রাহকদের জন্য ফ্ল্যাশ অফার: ১ জিবি মাত্র ১১ টাকা, বৈধতা ২৪ ঘণ্টা। সক্রিয় করতে *5000*11#।",Bengali
smish,আপনার Facebook ID যাচাই না হলে বন্ধ হয়ে যাবে। এখনই login করুন: fb-bdcheck.com এবং OTP নিশ্চিত করুন।,Bengali
normal,মেজবান পাখি পক্ষে প্রিয় প্রেমের একটি দৃশ্য বিশ্বাস করা হয়।,Bengali
smish,"https://t.me/Referincomebd4536_bot?start=r00798685036
দিনে 200 থেকে 300 টাকা ইনকাম করতে চাইলে এই লিংকে ক্লিক করুন",Bengali
normal, যে বিষয়ে মনে খটকা লাগে সে বিষয়টা যতোটা সম্ভব এড়িয়ে চলুন। – [ড. বিলাল ফিলিপ্স],Bengali
smish,আপনি ৭ ভরি সোনা জিতেছেন! বিস্তারিত জানতে কল করুন: +8801719899901,Bengali
smish,রমজানের উপহার  https://bjmltcyj.prescriptiondome.top/12acdFRHQ1QBeQYFaFMrInxbWQlvWCRyW0ZWbzEUBAIkCAAZVDkbGyVcLDFLVF8NGyc1cUwTTQVBXhUndyBoPDwVJFI-Kw&p=uexjms&_mi1710919302243  ,Bengali
promo,"২০০৳ ক্যাশব্যাকে সেরা অফার ৬১জিবি+১০০০মি@৳৬৯৯, ৩০দিন: cutt.ly/FwQhpKHc",Bengali
smish,"সাইপ্রাস/ইউরোপে স্পট ভর্তি প্রতিনিধির উপস্থিতিতে (মিঃ পাম্বোস) 10-11 অক্টোবর, 100% ভিসার নিশ্চয়তা, ক্রেডিট ট্রান্সফার, টিউশন ফি 5000 ইউরো শুধুমাত্র, বিএসবি, ঢাকা যোগাযোগের নম্বর: 01720577099",Bengali
smish,"যদি আপনার হাতে দিনের ১/২ ঘন্টা ফ্রি সময় থাকে তাহলে জানাবেন।আপনাকে কিছু প্রসেস দেখিয়ে দিবো আপনি সেখান থেকে ইনকাম করতে পারবেন।
তাহলে এখনি Hi বলুন।.",Bengali
promo,আজকের স্পেশাল: সব বইয়ে ১৫% ছাড়। দেরি না করে এখনই অর্ডার করুন।,Bengali
normal,কাল রাতে নতুন সিনেমা দেখলাম। গল্পটা দারুণ ছিল। আবার দেখতে ইচ্ছে করছে।,Bengali
smish,বাংলাদেশ ব্যাংক থেকে আপনার জন্য জরুরি বার্তা। কল করুন: +8801911011123,Bengali
normal,তুমি কি বাসে যাচ্ছো?,Bengali
promo,"৫ জুন বিশ্ব পরিবেশ দিবস ২০২৩
এ বছরের প্রতিপাদ্য: প্লাস্টিক দূষণ সমাধানে সামিল হই সকলে
এ বছরের স্লোগান: সবাই মিলে করি পণ, বন্ধ হবে প্লাস্টিক দূষণ
-পরিবেশ, বন ও জলবায়ু পরিবর্তন মন্ত্রণালয়।",Bengali
smish,আপনার টিএন্টি মোবাইল ব্যাংকিং একাউন্ট হ্যাক! তাড়াতাড়ি সুরক্ষিত করুন: secure-tnt.cf,Bengali
smish,"প্রিয় গ্রাহক, আপনার মোবাইল ব্যাংকিং তথ্য যাচাই করতে হবে। অন্যথায় একাউন্ট বন্ধ হবে। এখনই login-bkashsafe.net ভিজিট করুন।",Bengali
smish,"DBBL কার্ড লেনদেন ব্যর্থ হয়েছে। পুনরায় সক্রিয় করতে dbbl-cardsecure.org এ লগইন করুন এবং কার্ড নম্বর, CVV ও OTP দিন। না করলে কার্ড ব্লক হবে।",Bengali
smish,"আপনার বিকাশে ৭,৫০০ টাকা কেটে নেওয়া হয়েছে। যদি ভুল হয় তবে claim-bkash.net ভিজিট করুন।",Bengali
normal,তুমি কি গতকাল নতুন সিনেমাটা দেখেছো? সবাই বলছে খুব ভালো হয়েছে।,Bengali
normal,"আজ দুপুরে বাজারে গিয়েছিলাম। সবজির দাম একেবারে আকাশছোঁয়া। টমেটো ৯০ টাকা কেজি, পেঁয়াজ ৮০ টাকা। বুঝতে পারছি না এভাবে কতদিন চলবে।",Bengali
promo,"Robi গ্রাহকদের জন্য রবিবার স্পেশাল অফার: ৬ জিবি মাত্র ৯৯ টাকা, বৈধতা ৭ দিন। ডায়াল করুন *123*99#। অফার সীমিত সময়ের জন্য।",Bengali
normal,"হাই, কি তুমি?",Bengali
promo,"৩৫জিবি+৮০০মিনিট-৬০০টাকা-৩০দিন(বোনাসসহ), নিতে *১২১*৫২৬২# বা mygp.li/a8",Bengali
normal,আমি আমার পারের জন্য না।,Bengali
smish,"বিপিএল বাজি ধরুন এবং ১০,০০০ টাকা ক্যাশব্যাক জিতুন। শুরু করুন: phlebolog.com.ua/libraries/joomla/results.php",Bengali
