label,text,source,has_url,label_id,text_original,text_normalized,urls,url_count,url_count.1,url_total_length,url_max_length,url_digit_count,url_dot_count,url_hyphen_count,url_slash_count,url_has_https,url_has_ip,url_has_at,url_is_shortened,text_for_model,character_length,url_count.2,url_total_length.1,url_max_length.1,url_digit_count.1,url_dot_count.1,url_hyphen_count.1,url_slash_count.1,url_has_https.1,url_has_ip.1,url_has_at.1,url_is_shortened.1,url_count,url_total_length,url_max_length,url_digit_count,url_dot_count,url_hyphen_count,url_slash_count,url_has_https,url_has_ip,url_has_at,url_is_shortened
normal,আজ সকালে ঘুম থেকে উঠে দেখি বৃষ্টি হচ্ছে। চা বানিয়ে বারান্দায় বসে গান শুনছিলাম। মনে হচ্ছিলো সারাদিন এভাবেই কেটে যাক।,Bengali,0,0,আজ সকালে ঘুম থেকে উঠে দেখি বৃষ্টি হচ্ছে। চা বানিয়ে বারান্দায় বসে গান শুনছিলাম। মনে হচ্ছিলো সারাদিন এভাবেই কেটে যাক।,আজ সকালে ঘুম থেকে উঠে দেখি বৃষ্টি হচ্ছে। চা বানিয়ে বারান্দায় বসে গান শুনছিলাম। মনে হচ্ছিলো সারাদিন এভাবেই কেটে যাক।,[],0,0,0,0,0,0,0,0,0,0,0,0,আজ সকালে ঘুম থেকে উঠে দেখি বৃষ্টি হচ্ছে। চা বানিয়ে বারান্দায় বসে গান শুনছিলাম। মনে হচ্ছিলো সারাদিন এভাবেই কেটে যাক।,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
promo,"৪০৳ ক্যাশব্যাক! ৪৬জিবি@৪৫৮৳, ৩০দিন, নিয়ে নাও এখনই: cutt.ly/GwWYCCfJ",Bengali,1,1,"৪০৳ ক্যাশব্যাক! ৪৬জিবি@৪৫৮৳, ৩০দিন, নিয়ে নাও এখনই: cutt.ly/GwWYCCfJ","৪০৳ ক্যাশব্যাক! ৪৬জিবি@৪৫৮৳, ৩০দিন, নিয়ে নাও এখনই: cutt.ly/GwWYCCfJ",['cutt.ly/GwWYCCfJ'],1,1,16,16,0,1,0,1,0,0,0,1,"৪০৳ ক্যাশব্যাক! ৪৬জিবি@৪৫৮৳, ৩০দিন, নিয়ে নাও এখনই:  [URL] ",59,1,16,16,0,1,0,1,0,0,0,1,1,16,16,0,1,0,1,0,0,0,1
smish,100+ মোবাইল গেম খেলতে এবং প্রতিদিন 25 কোটি টাকা পর্যন্ত নগদ পুরস্কার জিততে  বৃহত্তম সামাজিক গেমিং অ্যাপ ডাউনলোড করুন।,Bengali,0,2,100+ মোবাইল গেম খেলতে এবং প্রতিদিন 25 কোটি টাকা পর্যন্ত নগদ পুরস্কার জিততে  বৃহত্তম সামাজিক গেমিং অ্যাপ ডাউনলোড করুন।,100+ মোবাইল গেম খেলতে এবং প্রতিদিন 25 কোটি টাকা পর্যন্ত নগদ পুরস্কার জিততে বৃহত্তম সামাজিক গেমিং অ্যাপ ডাউনলোড করুন।,[],0,0,0,0,0,0,0,0,0,0,0,0,100+ মোবাইল গেম খেলতে এবং প্রতিদিন 25 কোটি টাকা পর্যন্ত নগদ পুরস্কার জিততে বৃহত্তম সামাজিক গেমিং অ্যাপ ডাউনলোড করুন।,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
smish,বিশেষ জরুরি ঘোষণা! আপনার নামে একটি বড় আর্থিক প্রতারণার মামলা দায়ের হয়েছে যেখানে অভিযোগ করা হয়েছে যে আপনি অনলাইনে জুয়া খেলে এবং হাওলা ব্যবসার সাথে জড়িত আছেন। এই মিথ্যা অভিযোগ থেকে নিজেকে রক্ষা করার জন্য আপনাকে একটি আইনি সার্টিফিকেট সংগ্রহ করতে হবে যার জন্য ৩০০০ টাকা ফি দিতে হবে। ২৪ ঘন্টার মধ্যে legal-clear-bd.tk লিংকে গিয়ে আপনার সমস্ত তথ্য দিয়ে এই ফি পরিশোধ করুন নতুবা আপনার বিরুদ্ধে গ্রেফতারি পরোয়ানা জারি হতে পারে।,Bengali,1,2,বিশেষ জরুরি ঘোষণা! আপনার নামে একটি বড় আর্থিক প্রতারণার মামলা দায়ের হয়েছে যেখানে অভিযোগ করা হয়েছে যে আপনি অনলাইনে জুয়া খেলে এবং হাওলা ব্যবসার সাথে জড়িত আছেন। এই মিথ্যা অভিযোগ থেকে নিজেকে রক্ষা করার জন্য আপনাকে একটি আইনি সার্টিফিকেট সংগ্রহ করতে হবে যার জন্য ৩০০০ টাকা ফি দিতে হবে। ২৪ ঘন্টার মধ্যে legal-clear-bd.tk লিংকে গিয়ে আপনার সমস্ত তথ্য দিয়ে এই ফি পরিশোধ করুন নতুবা আপনার বিরুদ্ধে গ্রেফতারি পরোয়ানা জারি হতে পারে।,বিশেষ জরুরি ঘোষণা! আপনার নামে একটি বড় আর্থিক প্রতারণার মামলা দায়ের হয়েছে যেখানে অভিযোগ করা হয়েছে যে আপনি অনলাইনে জুয়া খেলে এবং হাওলা ব্যবসার সাথে জড়িত আছেন। এই মিথ্যা অভিযোগ থেকে নিজেকে রক্ষা করার জন্য আপনাকে একটি আইনি সার্টিফিকেট সংগ্রহ করতে হবে যার জন্য ৩০০০ টাকা ফি দিতে হবে। ২৪ ঘন্টার মধ্যে legal-clear-bd.tk লিংকে গিয়ে আপনার সমস্ত তথ্য দিয়ে এই ফি পরিশোধ করুন নতুবা আপনার বিরুদ্ধে গ্রেফতারি পরোয়ানা জারি হতে পারে।,['legal-clear-bd.tk'],1,1,17,17,0,1,2,0,0,0,0,0,বিশেষ জরুরি ঘোষণা! আপনার নামে একটি বড় আর্থিক প্রতারণার মামলা দায়ের হয়েছে যেখানে অভিযোগ করা হয়েছে যে আপনি অনলাইনে জুয়া খেলে এবং হাওলা ব্যবসার সাথে জড়িত আছেন। এই মিথ্যা অভিযোগ থেকে নিজেকে রক্ষা করার জন্য আপনাকে একটি আইনি সার্টিফিকেট সংগ্রহ করতে হবে যার জন্য ৩০০০ টাকা ফি দিতে হবে। ২৪ ঘন্টার মধ্যে  [URL]  লিংকে গিয়ে আপনার সমস্ত তথ্য দিয়ে এই ফি পরিশোধ করুন নতুবা আপনার বিরুদ্ধে গ্রেফতারি পরোয়ানা জারি হতে পারে।,416,1,17,17,0,1,2,0,0,0,0,0,1,17,17,0,1,2,0,0,0,0,0
normal,"আপনার পাওনা ৮০০/- টাকা, দ্রুত পরিশোধ করুন।",Bengali,0,0,"আপনার পাওনা ৮০০/- টাকা, দ্রুত পরিশোধ করুন।","আপনার পাওনা ৮০০/- টাকা, দ্রুত পরিশোধ করুন।",[],0,0,0,0,0,0,0,0,0,0,0,0,"আপনার পাওনা ৮০০/- টাকা, দ্রুত পরিশোধ করুন।",42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
promo,১০০৳ ক্যাশব্যাক শেষ দিন! ৩১জিবি+৪৫০মি.@৩৯৯৳ ৩০দিন: cutt.ly/2wQlYv6U,Bengali,1,1,১০০৳ ক্যাশব্যাক শেষ দিন! ৩১জিবি+৪৫০মি.@৩৯৯৳ ৩০দিন: cutt.ly/2wQlYv6U,১০০৳ ক্যাশব্যাক শেষ দিন! ৩১জিবি+৪৫০মি.@৩৯৯৳ ৩০দিন: cutt.ly/2wQlYv6U,['cutt.ly/2wQlYv6U'],1,1,16,16,2,1,0,1,0,0,0,1,১০০৳ ক্যাশব্যাক শেষ দিন! ৩১জিবি+৪৫০মি.@৩৯৯৳ ৩০দিন:  [URL] ,58,1,16,16,2,1,0,1,0,0,0,1,1,16,16,2,1,0,1,0,0,0,1
promo,Daraz Electronics Fair-এ ল্যাপটপে ৩০% পর্যন্ত ডিসকাউন্ট।,Bengali,0,1,Daraz Electronics Fair-এ ল্যাপটপে ৩০% পর্যন্ত ডিসকাউন্ট।,Daraz Electronics Fair-এ ল্যাপটপে ৩০% পর্যন্ত ডিসকাউন্ট।,[],0,0,0,0,0,0,0,0,0,0,0,0,Daraz Electronics Fair-এ ল্যাপটপে ৩০% পর্যন্ত ডিসকাউন্ট।,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
normal,আজ বৃষ্টি হচ্ছে। ক্লাস বাতিল হয়েছে কিনা জানো?,Bengali,0,0,আজ বৃষ্টি হচ্ছে। ক্লাস বাতিল হয়েছে কিনা জানো?,আজ বৃষ্টি হচ্ছে। ক্লাস বাতিল হয়েছে কিনা জানো?,[],0,0,0,0,0,0,0,0,0,0,0,0,আজ বৃষ্টি হচ্ছে। ক্লাস বাতিল হয়েছে কিনা জানো?,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
smish,জনতা ব্যাংক অ্যাকাউন্টে সমস্যা হয়েছে। কল করুন: +8801816566678,Bengali,0,2,জনতা ব্যাংক অ্যাকাউন্টে সমস্যা হয়েছে। কল করুন: +8801816566678,জনতা ব্যাংক অ্যাকাউন্টে সমস্যা হয়েছে। কল করুন: +8801816566678,[],0,0,0,0,0,0,0,0,0,0,0,0,জনতা ব্যাংক অ্যাকাউন্টে সমস্যা হয়েছে। কল করুন: +8801816566678,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
normal,আমাকে জরুরি কল দিন ০১৭২৪৮৩৯৮৫৬ এই নাম্বারে।,Bengali,0,0,আমাকে জরুরি কল দিন ০১৭২৪৮৩৯৮৫৬ এই নাম্বারে।,আমাকে জরুরি কল দিন ০১৭২৪৮৩৯৮৫৬ এই নাম্বারে।,[],0,0,0,0,0,0,0,0,0,0,0,0,আমাকে জরুরি কল দিন ০১৭২৪৮৩৯৮৫৬ এই নাম্বারে।,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
normal,"ভাইয়া, আমার কম্পিউটার ঠিক আছে এখন। আপনার সাহায্যের জন্য ধন্যবাদ।",Bengali,0,0,"ভাইয়া, আমার কম্পিউটার ঠিক আছে এখন। আপনার সাহায্যের জন্য ধন্যবাদ।","ভাইয়া, আমার কম্পিউটার ঠিক আছে এখন। আপনার সাহায্যের জন্য ধন্যবাদ।",[],0,0,0,0,0,0,0,0,0,0,0,0,"ভাইয়া, আমার কম্পিউটার ঠিক আছে এখন। আপনার সাহায্যের জন্য ধন্যবাদ।",65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
smish,"ইমার্জেন্সি নোটিশ! আপনার মোবাইল নম্বর ০১৭১১২২৩৩৪৪ টি একটি আন্তর্জাতিক প্রতারণামূলক চক্রের তালিকায় অন্তর্ভুক্ত হয়েছে। এই নম্বর ব্যবহার করে বিভিন্ন অবৈধ কার্যকলাপের অভিযোগ এসেছে যার মধ্যে রয়েছে অনলাইন জুয়া, সাইবার বুলিং এবং ফ্রড। আপনার নাম পরিষ্কার রাখতে এবং আইনি ঝামেলা এড়াতে পরবর্তী ২৪ ঘন্টার মধ্যে আপনার পরিচয় যাচাই করতে হবে। clear-name-urgent.ga লিংকে গিয়ে সম্পূর্ণ তথ্য দিন।",Bengali,1,2,"ইমার্জেন্সি নোটিশ! আপনার মোবাইল নম্বর ০১৭১১২২৩৩৪৪ টি একটি আন্তর্জাতিক প্রতারণামূলক চক্রের তালিকায় অন্তর্ভুক্ত হয়েছে। এই নম্বর ব্যবহার করে বিভিন্ন অবৈধ কার্যকলাপের অভিযোগ এসেছে যার মধ্যে রয়েছে অনলাইন জুয়া, সাইবার বুলিং এবং ফ্রড। আপনার নাম পরিষ্কার রাখতে এবং আইনি ঝামেলা এড়াতে পরবর্তী ২৪ ঘন্টার মধ্যে আপনার পরিচয় যাচাই করতে হবে। clear-name-urgent.ga লিংকে গিয়ে সম্পূর্ণ তথ্য দিন।","ইমার্জেন্সি নোটিশ! আপনার মোবাইল নম্বর ০১৭১১২২৩৩৪৪ টি একটি আন্তর্জাতিক প্রতারণামূলক চক্রের তালিকায় অন্তর্ভুক্ত হয়েছে। এই নম্বর ব্যবহার করে বিভিন্ন অবৈধ কার্যকলাপের অভিযোগ এসেছে যার মধ্যে রয়েছে অনলাইন জুয়া, সাইবার বুলিং এবং ফ্রড। আপনার নাম পরিষ্কার রাখতে এবং আইনি ঝামেলা এড়াতে পরবর্তী ২৪ ঘন্টার মধ্যে আপনার পরিচয় যাচাই করতে হবে। clear-name-urgent.ga লিংকে গিয়ে সম্পূর্ণ তথ্য দিন।",['clear-name-urgent.ga'],1,1,20,20,0,1,2,0,0,0,0,0,"ইমার্জেন্সি নোটিশ! আপনার মোবাইল নম্বর ০১৭১১২২৩৩৪৪ টি একটি আন্তর্জাতিক প্রতারণামূলক চক্রের তালিকায় অন্তর্ভুক্ত হয়েছে। এই নম্বর ব্যবহার করে বিভিন্ন অবৈধ কার্যকলাপের অভিযোগ এসেছে যার মধ্যে রয়েছে অনলাইন জুয়া, সাইবার বুলিং এবং ফ্রড। আপনার নাম পরিষ্কার রাখতে এবং আইনি ঝামেলা এড়াতে পরবর্তী ২৪ ঘন্টার মধ্যে আপনার পরিচয় যাচাই করতে হবে।  [URL]  লিংকে গিয়ে সম্পূর্ণ তথ্য দিন।",371,1,20,20,0,1,2,0,0,0,0,0,1,20,20,0,1,2,0,0,0,0,0
